Ward_No,WardName,zone_name,year,month,max_rainfall_3day_mm,avg_monsoon_rainfall_mm,drain_density_km_per_km2,depression_area_fraction,mean_slope_percent,impervious_surface_fraction,drain_condition_score,drain_capacity_proxy,mean_elevation_m,area_km2,yamuna_backflow_risk,water_body_fraction
156,VASANT KUNJ,South Zone,2026,6,16.2,0.0,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,7,113.6,227.3,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,8,103.5,227.3,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,9,197.0,227.3,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,10,148.8,227.3,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,11,30.5,0.0,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
156,VASANT KUNJ,South Zone,2026,12,13.3,0.0,2.32,0.056,0.29,0.43,5,103.8,228.0,15.69,0.0,0.094
157,AYA NAGAR,South Zone,2026,1,15.8,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,2,26.2,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,3,34.6,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,4,7.5,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,5,17.2,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,6,30.8,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,7,161.4,258.4,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,8,83.0,258.4,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,9,110.6,258.4,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,10,94.8,258.4,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,11,26.5,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
157,AYA NAGAR,South Zone,2026,12,17.1,0.0,2.1,0.109,0.83,0.44,4,112.4,232.3,10.68,0.0,0.046
158,BHATI,South Zone,2026,1,21.4,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,2,14.6,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,3,23.6,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,4,7.3,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,5,19.9,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,6,9.4,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,7,58.2,250.1,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,8,214.3,250.1,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,9,174.1,250.1,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,10,172.2,250.1,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,11,8.2,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
158,BHATI,South Zone,2026,12,37.5,0.0,3.88,0.073,0.55,0.42,3,71.1,231.6,22.7,0.5,0.018
159,CHHATARPUR,South Zone,2026,1,15.7,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,2,7.2,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,3,19.1,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,4,19.5,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,5,16.7,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,6,24.5,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,7,108.8,205.1,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,8,120.8,205.1,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,9,185.6,205.1,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,10,77.6,205.1,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,11,26.7,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
159,CHHATARPUR,South Zone,2026,12,22.7,0.0,3.99,0.022,0.74,0.81,1,21.6,200.8,4.52,0.0,0.036
160,SAID-UL-AJAIB,South Zone,2026,1,32.8,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,2,28.7,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,3,36.6,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,4,9.7,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,5,34.0,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,6,14.5,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,7,130.3,257.1,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,8,159.9,257.1,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,9,203.6,257.1,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,10,204.9,257.1,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,11,8.2,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
160,SAID-UL-AJAIB,South Zone,2026,12,17.8,0.0,2.94,0.092,1.06,0.74,5,122.4,199.3,17.44,0.0,0.023
161,DEOLI,South Zone,2026,1,9.5,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,2,24.5,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,3,34.2,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,4,19.3,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,5,26.6,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,6,36.5,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,7,184.2,126.3,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,8,83.0,126.3,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,9,174.7,126.3,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,10,135.3,126.3,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,11,31.1,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
161,DEOLI,South Zone,2026,12,22.3,0.0,3.45,0.023,1.01,0.72,4,91.2,213.2,17.33,0.0,0.094
162,TIGRI,South Zone,2026,1,29.5,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,2,14.9,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,3,32.4,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,4,21.1,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,5,39.8,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,6,18.5,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,7,128.8,142.9,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,8,101.0,142.9,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,9,90.2,142.9,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,10,206.8,142.9,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,11,31.2,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
162,TIGRI,South Zone,2026,12,16.7,0.0,3.61,0.084,1.13,0.64,5,96.4,202.1,4.78,0.0,0.032
163,SANGAM VIHAR-A,South Zone,2026,1,30.0,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,2,26.1,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,3,13.5,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,4,19.7,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,5,17.5,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,6,29.5,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,7,153.3,247.2,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,8,53.4,247.2,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,9,83.6,247.2,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,10,131.3,247.2,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,11,20.6,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
163,SANGAM VIHAR-A,South Zone,2026,12,23.1,0.0,1.44,0.03,0.68,0.88,1,9.8,208.9,17.0,0.2,0.121
164,DAKSHIN PURI,South Zone,2026,1,20.1,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,2,10.3,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,3,37.9,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,4,5.0,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,5,31.4,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,6,14.8,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,7,193.8,197.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,8,60.2,197.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,9,212.0,197.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,10,67.2,197.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,11,32.6,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
164,DAKSHIN PURI,South Zone,2026,12,23.1,0.0,1.0,0.068,1.78,0.71,2,29.0,219.7,14.47,0.0,0.122
165,MADANGIR,South Zone,2026,1,13.8,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,2,21.5,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,3,25.3,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,4,12.7,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,5,23.4,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,6,5.4,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,7,130.8,189.3,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,8,107.1,189.3,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,9,164.7,189.3,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,10,158.5,189.3,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,11,18.3,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
165,MADANGIR,South Zone,2026,12,5.3,0.0,3.11,0.129,0.56,0.47,5,121.0,212.5,27.33,0.5,0.077
166,PUSHP VIHAR,South Zone,2026,1,30.7,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,2,24.0,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,3,7.4,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,4,8.5,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,5,24.4,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,6,16.5,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,7,87.5,235.9,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,8,129.3,235.9,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,9,163.3,235.9,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,10,115.4,235.9,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,11,33.1,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
166,PUSHP VIHAR,South Zone,2026,12,30.8,0.0,2.87,0.029,0.39,0.68,1,23.6,217.0,28.45,0.8,0.046
167,KHANPUR,South Zone,2026,1,22.0,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,2,31.2,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,3,18.4,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,4,28.6,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,5,6.8,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,6,37.2,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,7,180.5,128.8,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,8,73.8,128.8,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,9,87.2,128.8,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,10,159.5,128.8,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,11,37.3,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
167,KHANPUR,South Zone,2026,12,20.6,0.0,3.54,0.058,1.36,0.89,3,142.3,209.8,22.82,0.5,0.115
168,SANGAM VIHAR-C,Central Zone,2026,1,34.2,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,2,23.9,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,3,13.9,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,4,26.7,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,5,20.7,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,6,21.9,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,7,210.2,163.6,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,8,170.0,163.6,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,9,94.5,163.6,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,10,135.7,163.6,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,11,21.3,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
168,SANGAM VIHAR-C,Central Zone,2026,12,32.8,0.0,1.92,0.07,0.71,0.44,2,20.8,225.6,20.93,0.0,0.133
169,SANGAM VIHAR-B,Central Zone,2026,1,5.4,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,2,16.8,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,3,14.5,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,4,34.8,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,5,18.8,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,6,29.8,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,7,75.1,243.3,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,8,178.5,243.3,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,9,143.3,243.3,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,10,95.7,243.3,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,11,22.3,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
169,SANGAM VIHAR-B,Central Zone,2026,12,29.4,0.0,3.24,0.127,0.52,0.47,4,94.7,197.2,21.54,0.8,0.067
170,TUGHLAKABAD EXTENSION,Central Zone,2026,1,28.8,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,2,17.9,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,3,19.4,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,4,37.1,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,5,5.5,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,6,24.7,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,7,207.0,213.8,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,8,205.4,213.8,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,9,149.4,213.8,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,10,114.8,213.8,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,11,8.5,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
170,TUGHLAKABAD EXTENSION,Central Zone,2026,12,11.1,0.0,3.21,0.09,0.6,0.68,4,179.0,204.2,7.05,0.2,0.082
171,CHITARANJAN PARK,South Zone,2026,1,26.7,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,2,20.7,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,3,12.4,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,4,15.0,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,5,27.7,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,6,17.5,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,7,144.8,137.5,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,8,120.1,137.5,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,9,78.7,137.5,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,10,62.6,137.5,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,11,13.3,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
171,CHITARANJAN PARK,South Zone,2026,12,7.0,0.0,0.94,0.135,1.26,0.31,3,25.1,203.6,28.97,0.8,0.112
172,CHIRAG DELHI,South Zone,2026,1,20.1,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,2,10.1,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,3,30.8,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,4,28.3,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,5,27.6,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,6,21.8,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,7,60.6,230.7,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,8,211.8,230.7,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,9,194.8,230.7,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,10,132.8,230.7,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,11,10.6,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
172,CHIRAG DELHI,South Zone,2026,12,33.9,0.0,3.41,0.064,0.9,0.78,4,112.2,197.8,6.28,0.0,0.077
173,GREATER KAILASH,South Zone,2026,1,6.0,0.0,1.0,0.106,1.57,0.53,2,16.7,221.0,8.34,0.5,0.116
173,GREATER KAILASH,South Zone,2026,2,13.8,0.0,1.0,0.106,1.57,0.53,2,16.7,221.0,8.34,0.5,0.116
173,GREATER KAILASH,South Zone,2026,3,26.6,0.0,1.0,0.106,1.57,0.53,2,16.7,221.0,8.34,0.5,0.116
